"BehaviorSpace results (NetLogo 6.2.0)"
"FlockingAnalisisRailsBack.nlogo"
"meanFlockmates"
"09/10/2021 14:19:33:263 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","mean [count flockmates] of turtles"
"4","3","1.5","3","1","300","5","124","4.673333333333333"
"2","3","1.5","3","1","300","5","112","4.78"
"3","3","1.5","3","1","300","5","130","4.34"
"4","3","1.5","3","1","300","5","125","4.406666666666666"
"2","3","1.5","3","1","300","5","113","4.713333333333333"
"3","3","1.5","3","1","300","5","131","4.3133333333333335"
"4","3","1.5","3","1","300","5","126","4.286666666666667"
"2","3","1.5","3","1","300","5","114","4.553333333333334"
"3","3","1.5","3","1","300","5","132","4.26"
"4","3","1.5","3","1","300","5","127","4.4"
"1","3","1.5","3","1","300","5","127","4.866666666666666"
"2","3","1.5","3","1","300","5","115","4.46"
"3","3","1.5","3","1","300","5","133","4.22"
"2","3","1.5","3","1","300","5","116","4.34"
"1","3","1.5","3","1","300","5","128","4.8933333333333335"
"3","3","1.5","3","1","300","5","134","4.413333333333333"
"2","3","1.5","3","1","300","5","117","4.533333333333333"
"1","3","1.5","3","1","300","5","129","4.733333333333333"
"3","3","1.5","3","1","300","5","135","4.666666666666667"
"2","3","1.5","3","1","300","5","118","4.68"
"1","3","1.5","3","1","300","5","130","4.66"
"3","3","1.5","3","1","300","5","136","4.626666666666667"
"4","3","1.5","3","1","300","5","128","4.593333333333334"
"2","3","1.5","3","1","300","5","119","4.886666666666667"
"1","3","1.5","3","1","300","5","131","4.713333333333333"
"3","3","1.5","3","1","300","5","137","4.613333333333333"
"2","3","1.5","3","1","300","5","120","4.96"
"4","3","1.5","3","1","300","5","129","4.74"
"1","3","1.5","3","1","300","5","132","4.8"
"3","3","1.5","3","1","300","5","138","4.42"
"2","3","1.5","3","1","300","5","121","4.866666666666666"
"1","3","1.5","3","1","300","5","133","4.9"
"3","3","1.5","3","1","300","5","139","4.3133333333333335"
"4","3","1.5","3","1","300","5","130","4.82"
"2","3","1.5","3","1","300","5","122","4.673333333333333"
"1","3","1.5","3","1","300","5","134","4.8133333333333335"
"3","3","1.5","3","1","300","5","140","4.42"
"4","3","1.5","3","1","300","5","131","4.82"
"2","3","1.5","3","1","300","5","123","4.553333333333334"
"1","3","1.5","3","1","300","5","135","4.8533333333333335"
"3","3","1.5","3","1","300","5","141","4.546666666666667"
"2","3","1.5","3","1","300","5","124","4.506666666666667"
"4","3","1.5","3","1","300","5","132","4.753333333333333"
"1","3","1.5","3","1","300","5","136","4.806666666666667"
"3","3","1.5","3","1","300","5","142","4.626666666666667"
"2","3","1.5","3","1","300","5","125","4.4"
"4","3","1.5","3","1","300","5","133","4.886666666666667"
"1","3","1.5","3","1","300","5","137","4.66"
"2","3","1.5","3","1","300","5","126","4.3133333333333335"
"3","3","1.5","3","1","300","5","143","4.726666666666667"
"4","3","1.5","3","1","300","5","134","5.166666666666667"
"1","3","1.5","3","1","300","5","138","4.546666666666667"
"4","3","1.5","3","1","300","5","135","5.473333333333334"
"3","3","1.5","3","1","300","5","144","4.98"
"1","3","1.5","3","1","300","5","139","4.58"
"3","3","1.5","3","1","300","5","145","5.306666666666667"
"4","3","1.5","3","1","300","5","136","5.7"
"1","3","1.5","3","1","300","5","140","4.58"
"2","3","1.5","3","1","300","5","127","4.1866666666666665"
"3","3","1.5","3","1","300","5","146","5.453333333333333"
"4","3","1.5","3","1","300","5","137","5.706666666666667"
"1","3","1.5","3","1","300","5","141","4.666666666666667"
"1","3","1.5","3","1","300","5","142","4.693333333333333"
"3","3","1.5","3","1","300","5","147","5.42"
"4","3","1.5","3","1","300","5","138","5.6"
"1","3","1.5","3","1","300","5","143","4.806666666666667"
"3","3","1.5","3","1","300","5","148","5.24"
"4","3","1.5","3","1","300","5","139","5.806666666666667"
"2","3","1.5","3","1","300","5","128","4.226666666666667"
"1","3","1.5","3","1","300","5","144","4.8133333333333335"
"3","3","1.5","3","1","300","5","149","5.053333333333334"
"4","3","1.5","3","1","300","5","140","5.92"
"2","3","1.5","3","1","300","5","129","4.26"
"3","3","1.5","3","1","300","5","150","4.713333333333333"
"1","3","1.5","3","1","300","5","145","4.8933333333333335"
"4","3","1.5","3","1","300","5","141","6.06"
"3","3","1.5","3","1","300","5","151","4.613333333333333"
"4","3","1.5","3","1","300","5","142","6.133333333333334"
"2","3","1.5","3","1","300","5","130","4.426666666666667"
"3","3","1.5","3","1","300","5","152","4.586666666666667"
"4","3","1.5","3","1","300","5","143","6.14"
"2","3","1.5","3","1","300","5","131","4.6"
"4","3","1.5","3","1","300","5","144","6.133333333333334"
"3","3","1.5","3","1","300","5","153","4.68"
"2","3","1.5","3","1","300","5","132","4.8133333333333335"
"4","3","1.5","3","1","300","5","145","6.093333333333334"
"3","3","1.5","3","1","300","5","154","4.7"
"2","3","1.5","3","1","300","5","133","4.693333333333333"
"4","3","1.5","3","1","300","5","146","5.913333333333333"
"3","3","1.5","3","1","300","5","155","4.666666666666667"
"2","3","1.5","3","1","300","5","134","4.6466666666666665"
"1","3","1.5","3","1","300","5","146","5.1466666666666665"
"3","3","1.5","3","1","300","5","156","4.34"
"2","3","1.5","3","1","300","5","135","4.78"
"1","3","1.5","3","1","300","5","147","5.3533333333333335"
"3","3","1.5","3","1","300","5","157","4.3133333333333335"
"2","3","1.5","3","1","300","5","136","5.086666666666667"
"3","3","1.5","3","1","300","5","158","4.2"
"1","3","1.5","3","1","300","5","148","5.586666666666667"
"2","3","1.5","3","1","300","5","137","5.406666666666666"
"4","3","1.5","3","1","300","5","147","5.866666666666666"
"3","3","1.5","3","1","300","5","159","4.293333333333333"
"1","3","1.5","3","1","300","5","149","5.653333333333333"
"2","3","1.5","3","1","300","5","138","5.333333333333333"
"1","3","1.5","3","1","300","5","150","5.6866666666666665"
"3","3","1.5","3","1","300","5","160","4.54"
"2","3","1.5","3","1","300","5","139","5.273333333333333"
"4","3","1.5","3","1","300","5","148","5.74"
"1","3","1.5","3","1","300","5","151","5.766666666666667"
"2","3","1.5","3","1","300","5","140","5.1866666666666665"
"4","3","1.5","3","1","300","5","149","5.706666666666667"
"1","3","1.5","3","1","300","5","152","5.533333333333333"
"2","3","1.5","3","1","300","5","141","5.08"
"4","3","1.5","3","1","300","5","150","5.653333333333333"
"1","3","1.5","3","1","300","5","153","5.426666666666667"
"2","3","1.5","3","1","300","5","142","4.98"
"4","3","1.5","3","1","300","5","151","5.666666666666667"
"2","3","1.5","3","1","300","5","143","4.98"
"1","3","1.5","3","1","300","5","154","5.433333333333334"
"3","3","1.5","3","1","300","5","161","4.76"
"4","3","1.5","3","1","300","5","152","5.613333333333333"
"1","3","1.5","3","1","300","5","155","5.346666666666667"
"2","3","1.5","3","1","300","5","144","4.913333333333333"
"4","3","1.5","3","1","300","5","153","5.626666666666667"
"3","3","1.5","3","1","300","5","162","4.946666666666666"
"1","3","1.5","3","1","300","5","156","5.286666666666667"
"4","3","1.5","3","1","300","5","154","5.786666666666667"
"1","3","1.5","3","1","300","5","157","5.266666666666667"
"3","3","1.5","3","1","300","5","163","5.033333333333333"
"4","3","1.5","3","1","300","5","155","5.88"
"1","3","1.5","3","1","300","5","158","5.213333333333333"
"3","3","1.5","3","1","300","5","164","4.886666666666667"
"4","3","1.5","3","1","300","5","156","5.86"
"1","3","1.5","3","1","300","5","159","5.34"
"3","3","1.5","3","1","300","5","165","4.78"
"4","3","1.5","3","1","300","5","157","5.6866666666666665"
"1","3","1.5","3","1","300","5","160","5.473333333333334"
"2","3","1.5","3","1","300","5","145","4.96"
"3","3","1.5","3","1","300","5","166","4.8"
"4","3","1.5","3","1","300","5","158","5.593333333333334"
"1","3","1.5","3","1","300","5","161","5.346666666666667"
"2","3","1.5","3","1","300","5","146","4.92"
"3","3","1.5","3","1","300","5","167","4.826666666666667"
"4","3","1.5","3","1","300","5","159","5.38"
"1","3","1.5","3","1","300","5","162","5.1866666666666665"
"3","3","1.5","3","1","300","5","168","5.153333333333333"
"2","3","1.5","3","1","300","5","147","4.826666666666667"
"4","3","1.5","3","1","300","5","160","5.3"
"1","3","1.5","3","1","300","5","163","5.08"
"3","3","1.5","3","1","300","5","169","5.453333333333333"
"4","3","1.5","3","1","300","5","161","5.293333333333333"
"2","3","1.5","3","1","300","5","148","4.76"
"3","3","1.5","3","1","300","5","170","5.613333333333333"
"4","3","1.5","3","1","300","5","162","5.32"
"2","3","1.5","3","1","300","5","149","4.8133333333333335"
"3","3","1.5","3","1","300","5","171","5.573333333333333"
"2","3","1.5","3","1","300","5","150","4.986666666666666"
"4","3","1.5","3","1","300","5","163","5.406666666666666"
"4","3","1.5","3","1","300","5","164","5.38"
"3","3","1.5","3","1","300","5","172","5.473333333333334"
"2","3","1.5","3","1","300","5","151","5.1866666666666665"
"1","3","1.5","3","1","300","5","164","5.12"
"3","3","1.5","3","1","300","5","173","5.433333333333334"
"2","3","1.5","3","1","300","5","152","5.32"
"1","3","1.5","3","1","300","5","165","5.18"
"3","3","1.5","3","1","300","5","174","5.48"
"2","3","1.5","3","1","300","5","153","5.46"
"3","3","1.5","3","1","300","5","175","5.52"
"1","3","1.5","3","1","300","5","166","5.3"
"2","3","1.5","3","1","300","5","154","5.42"
"3","3","1.5","3","1","300","5","176","5.446666666666666"
"4","3","1.5","3","1","300","5","165","5.306666666666667"
"2","3","1.5","3","1","300","5","155","5.3533333333333335"
"1","3","1.5","3","1","300","5","167","5.326666666666667"
"3","3","1.5","3","1","300","5","177","5.266666666666667"
"4","3","1.5","3","1","300","5","166","5.166666666666667"
"1","3","1.5","3","1","300","5","168","5.413333333333333"
"2","3","1.5","3","1","300","5","156","5.22"
"3","3","1.5","3","1","300","5","178","5.16"
"4","3","1.5","3","1","300","5","167","5.206666666666667"
"1","3","1.5","3","1","300","5","169","5.546666666666667"
"2","3","1.5","3","1","300","5","157","5.02"
"4","3","1.5","3","1","300","5","168","5.373333333333333"
"1","3","1.5","3","1","300","5","170","5.793333333333333"
"2","3","1.5","3","1","300","5","158","4.886666666666667"
"4","3","1.5","3","1","300","5","169","5.406666666666666"
"1","3","1.5","3","1","300","5","171","6"
"2","3","1.5","3","1","300","5","159","5.086666666666667"
"4","3","1.5","3","1","300","5","170","5.36"
"1","3","1.5","3","1","300","5","172","6.133333333333334"
"2","3","1.5","3","1","300","5","160","5.14"
"1","3","1.5","3","1","300","5","173","6.073333333333333"
"4","3","1.5","3","1","300","5","171","5.266666666666667"
"3","3","1.5","3","1","300","5","179","5.093333333333334"
"2","3","1.5","3","1","300","5","161","5.12"
"4","3","1.5","3","1","300","5","172","5.14"
"1","3","1.5","3","1","300","5","174","6.033333333333333"
"3","3","1.5","3","1","300","5","180","5.04"
"2","3","1.5","3","1","300","5","162","5.14"
"4","3","1.5","3","1","300","5","173","5.086666666666667"
"1","3","1.5","3","1","300","5","175","5.92"
"3","3","1.5","3","1","300","5","181","5.08"
"4","3","1.5","3","1","300","5","174","5.026666666666666"
"1","3","1.5","3","1","300","5","176","5.793333333333333"
"3","3","1.5","3","1","300","5","182","5.133333333333334"
"4","3","1.5","3","1","300","5","175","5.04"
"1","3","1.5","3","1","300","5","177","5.633333333333334"
"3","3","1.5","3","1","300","5","183","5.286666666666667"
"4","3","1.5","3","1","300","5","176","5.026666666666666"
"1","3","1.5","3","1","300","5","178","5.566666666666666"
"3","3","1.5","3","1","300","5","184","5.38"
"4","3","1.5","3","1","300","5","177","5.046666666666667"
"2","3","1.5","3","1","300","5","163","4.966666666666667"
"1","3","1.5","3","1","300","5","179","5.62"
"3","3","1.5","3","1","300","5","185","5.6"
"4","3","1.5","3","1","300","5","178","5.18"
"1","3","1.5","3","1","300","5","180","5.64"
"3","3","1.5","3","1","300","5","186","5.833333333333333"
"4","3","1.5","3","1","300","5","179","5.246666666666667"
"2","3","1.5","3","1","300","5","164","4.8533333333333335"
"3","3","1.5","3","1","300","5","187","6.06"
"4","3","1.5","3","1","300","5","180","5.373333333333333"
"2","3","1.5","3","1","300","5","165","4.92"
"3","3","1.5","3","1","300","5","188","6.293333333333333"
"4","3","1.5","3","1","300","5","181","5.6466666666666665"
"2","3","1.5","3","1","300","5","166","5.14"
"3","3","1.5","3","1","300","5","189","6.286666666666667"
"4","3","1.5","3","1","300","5","182","5.913333333333333"
"2","3","1.5","3","1","300","5","167","5.253333333333333"
"1","3","1.5","3","1","300","5","181","5.746666666666667"
"3","3","1.5","3","1","300","5","190","6.22"
"4","3","1.5","3","1","300","5","183","6.12"
"2","3","1.5","3","1","300","5","168","5.066666666666666"
"3","3","1.5","3","1","300","5","191","5.946666666666666"
"1","3","1.5","3","1","300","5","182","5.926666666666667"
"2","3","1.5","3","1","300","5","169","4.98"
"1","3","1.5","3","1","300","5","183","6.12"
"3","3","1.5","3","1","300","5","192","5.6"
"2","3","1.5","3","1","300","5","170","5.026666666666666"
"1","3","1.5","3","1","300","5","184","6.246666666666667"
"3","3","1.5","3","1","300","5","193","5.4"
"2","3","1.5","3","1","300","5","171","5.086666666666667"
"3","3","1.5","3","1","300","5","194","5.413333333333333"
"1","3","1.5","3","1","300","5","185","6.406666666666666"
"2","3","1.5","3","1","300","5","172","5.306666666666667"
"4","3","1.5","3","1","300","5","184","6.453333333333333"
"1","3","1.5","3","1","300","5","186","6.593333333333334"
"3","3","1.5","3","1","300","5","195","5.513333333333334"
"2","3","1.5","3","1","300","5","173","5.346666666666667"
"1","3","1.5","3","1","300","5","187","6.773333333333333"
"3","3","1.5","3","1","300","5","196","5.74"
"4","3","1.5","3","1","300","5","185","6.513333333333334"
"2","3","1.5","3","1","300","5","174","5.266666666666667"
"1","3","1.5","3","1","300","5","188","6.78"
"4","3","1.5","3","1","300","5","186","6.24"
"2","3","1.5","3","1","300","5","175","5"
"1","3","1.5","3","1","300","5","189","6.886666666666667"
"4","3","1.5","3","1","300","5","187","5.933333333333334"
"2","3","1.5","3","1","300","5","176","4.933333333333334"
"4","3","1.5","3","1","300","5","188","5.626666666666667"
"3","3","1.5","3","1","300","5","197","6.006666666666667"
"1","3","1.5","3","1","300","5","190","6.9"
"4","3","1.5","3","1","300","5","189","5.48"
"2","3","1.5","3","1","300","5","177","4.846666666666667"
"1","3","1.5","3","1","300","5","191","7.006666666666667"
"3","3","1.5","3","1","300","5","198","6.053333333333334"
"2","3","1.5","3","1","300","5","178","4.866666666666666"
"4","3","1.5","3","1","300","5","190","5.486666666666666"
"1","3","1.5","3","1","300","5","192","7.166666666666667"
"3","3","1.5","3","1","300","5","199","5.973333333333334"
"2","3","1.5","3","1","300","5","179","4.9"
"4","3","1.5","3","1","300","5","191","5.533333333333333"
"1","3","1.5","3","1","300","5","193","7.293333333333333"
"3","3","1.5","3","1","300","5","200","5.88"
"2","3","1.5","3","1","300","5","180","4.9"
"4","3","1.5","3","1","300","5","192","5.333333333333333"
"1","3","1.5","3","1","300","5","194","7.46"
"3","3","1.5","3","1","300","5","201","5.933333333333334"
"4","3","1.5","3","1","300","5","193","5.18"
"1","3","1.5","3","1","300","5","195","7.58"
"3","3","1.5","3","1","300","5","202","5.933333333333334"
"1","3","1.5","3","1","300","5","196","7.466666666666667"
"4","3","1.5","3","1","300","5","194","5.1066666666666665"
"3","3","1.5","3","1","300","5","203","5.84"
"1","3","1.5","3","1","300","5","197","7.4"
"4","3","1.5","3","1","300","5","195","5.113333333333333"
"3","3","1.5","3","1","300","5","204","5.786666666666667"
"1","3","1.5","3","1","300","5","198","7.26"
"4","3","1.5","3","1","300","5","196","5.193333333333333"
"3","3","1.5","3","1","300","5","205","5.66"
"1","3","1.5","3","1","300","5","199","7.066666666666666"
"4","3","1.5","3","1","300","5","197","5.373333333333333"
"3","3","1.5","3","1","300","5","206","5.526666666666666"
"4","3","1.5","3","1","300","5","198","5.566666666666666"
"3","3","1.5","3","1","300","5","207","5.526666666666666"
"4","3","1.5","3","1","300","5","199","5.6466666666666665"
"3","3","1.5","3","1","300","5","208","5.56"
"4","3","1.5","3","1","300","5","200","5.726666666666667"
"3","3","1.5","3","1","300","5","209","5.466666666666667"
"2","3","1.5","3","1","300","5","181","4.8933333333333335"
"4","3","1.5","3","1","300","5","201","5.66"
"3","3","1.5","3","1","300","5","210","5.3933333333333335"
"2","3","1.5","3","1","300","5","182","4.986666666666666"
"3","3","1.5","3","1","300","5","211","5.52"
"1","3","1.5","3","1","300","5","200","6.946666666666666"
"2","3","1.5","3","1","300","5","183","5.06"
"3","3","1.5","3","1","300","5","212","5.826666666666667"
"2","3","1.5","3","1","300","5","184","5.233333333333333"
"1","3","1.5","3","1","300","5","201","6.78"
"3","3","1.5","3","1","300","5","213","6.066666666666666"
"2","3","1.5","3","1","300","5","185","5.553333333333334"
"1","3","1.5","3","1","300","5","202","6.846666666666667"
"3","3","1.5","3","1","300","5","214","6.193333333333333"
"2","3","1.5","3","1","300","5","186","5.586666666666667"
"1","3","1.5","3","1","300","5","203","6.826666666666667"
"3","3","1.5","3","1","300","5","215","6.113333333333333"
"2","3","1.5","3","1","300","5","187","5.4"
"1","3","1.5","3","1","300","5","204","6.973333333333334"
"4","3","1.5","3","1","300","5","202","5.58"
"2","3","1.5","3","1","300","5","188","5.133333333333334"
"1","3","1.5","3","1","300","5","205","6.946666666666666"
"4","3","1.5","3","1","300","5","203","5.626666666666667"
"2","3","1.5","3","1","300","5","189","4.906666666666666"
"1","3","1.5","3","1","300","5","206","6.766666666666667"
"4","3","1.5","3","1","300","5","204","5.633333333333334"
"2","3","1.5","3","1","300","5","190","4.8933333333333335"
"1","3","1.5","3","1","300","5","207","6.626666666666667"
"4","3","1.5","3","1","300","5","205","5.74"
"2","3","1.5","3","1","300","5","191","4.993333333333333"
"1","3","1.5","3","1","300","5","208","6.533333333333333"
"4","3","1.5","3","1","300","5","206","5.846666666666667"
"2","3","1.5","3","1","300","5","192","5.1466666666666665"
"1","3","1.5","3","1","300","5","209","6.3133333333333335"
"3","3","1.5","3","1","300","5","216","5.993333333333333"
"4","3","1.5","3","1","300","5","207","6.033333333333333"
"2","3","1.5","3","1","300","5","193","5.273333333333333"
